id,discente,id_curso,nome_curso,id_turma,cod_componente,nome_componente,media_final,descricao,semestre
467,ee3ffe4a3bea6c674adbc1fdc562719e,2000026,ENGENHARIA DE COMPUTAÇÃO,57678818,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,1.3,REPROVADO,2021.1
468,37c71463b763eb73322695fde2fc3f58,2000026,ENGENHARIA DE COMPUTAÇÃO,57678818,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,0.0,DESISTENCIA,2021.1
469,d82240b7fc54da8b72b2b9193952e8c9,2000026,ENGENHARIA DE COMPUTAÇÃO,57678818,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,0.0,REPROVADO POR MÉDIA E POR FALTAS,2021.1
470,c7aaccd4d48bc9fbe62240d2a412d4f3,2000026,ENGENHARIA DE COMPUTAÇÃO,57678818,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,0.0,CANCELADO,2021.1
471,cc693dee7ed04b6502dce2f5daacb6d2,2000026,ENGENHARIA DE COMPUTAÇÃO,57678818,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,9.0,APROVADO,2021.1
472,05e24aa2e4b960255cf582f31b080c98,2000026,ENGENHARIA DE COMPUTAÇÃO,57678818,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,0.0,REPROVADO,2021.1
473,55490075ec380e7831bee5728141aaa8,2000026,ENGENHARIA DE COMPUTAÇÃO,57678819,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,7.8,APROVADO,2021.1
474,6f3f4a38cf6660b8c9562cfd8193b3bd,2000026,ENGENHARIA DE COMPUTAÇÃO,57678819,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,0.0,CANCELADO,2021.1
475,f7882409e9205adbb43d234b5f6f53e4,2000026,ENGENHARIA DE COMPUTAÇÃO,57678819,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,0.2,REPROVADO,2021.1
476,a99893e9a88f1256b92acb12c03935a6,2000026,ENGENHARIA DE COMPUTAÇÃO,57678819,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,8.4,APROVADO,2021.1
477,9d7b5c5ff4b31c5bf1f2743cfe1b027e,2000026,ENGENHARIA DE COMPUTAÇÃO,57678819,DCA0118,PROCESSAMENTO DIGITAL DE SINAIS,7.8,APROVADO,2021.1
478,3e83762288dba3dd9befc4e1763e9df3,2000026,ENGENHARIA DE COMPUTAÇÃO,57678828,DCA0208,ALGORITMOS E ESTRUTURAS DE DADOS I,9.6,APROVADO,2021.1
479,d06e10caad8185dc09d2623eee2cc84e,2000026,ENGENHARIA DE COMPUTAÇÃO,57678828,DCA0208,ALGORITMOS E ESTRUTURAS DE DADOS I,0.0,REPROVADO,2021.1
480,9c89061b59007eee2742a04d51a0994c,2000026,ENGENHARIA DE COMPUTAÇÃO,57678828,DCA0208,ALGORITMOS E ESTRUTURAS DE DADOS I,8.2,APROVADO,2021.1
481,4e8987cc6c0888662f93ebd37d229bc0,2000026,ENGENHARIA DE COMPUTAÇÃO,57678828,DCA0208,ALGORITMOS E ESTRUTURAS DE DADOS I,9.7,APROVADO,2021.1
482,9d7b5c5ff4b31c5bf1f2743cfe1b027e,2000026,ENGENHARIA DE COMPUTAÇÃO,57678828,DCA0208,ALGORITMOS E ESTRUTURAS DE DADOS I,9.3,APROVADO,2021.1
483,ad5f6a07456b544ae69c6c39809199d0,2000026,ENGENHARIA DE COMPUTAÇÃO,57678828,DCA0208,ALGORITMOS E ESTRUTURAS DE DADOS I,9.2,APROVADO,2021.1
484,409b005dd167e362a37adfa2d5732445,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,0.0,TRANCADO,2021.1
485,10de5d26450053d59e632fb9f71faa8e,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,0.0,CANCELADO,2021.1
486,82afa027b2ea92cc202bb79e11f2a4a1,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,0.0,REPROVADO,2021.1
487,2fa0685feb1b8481c8bc2ca7081591ac,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,0.0,CANCELADO,2021.1
488,120e3d854bdbbbd507326748305a65bc,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,7.1,APROVADO,2021.1
489,2eb7ce45947ea298afd0e72c34f7ce75,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,9.8,APROVADO,2021.1
490,ad5f6a07456b544ae69c6c39809199d0,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,9.7,APROVADO,2021.1
491,2892f650f77775590536b1a47af0a191,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,8.8,APROVADO,2021.1
492,36cb26a864398556b7c3b519fa25538c,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,7.8,APROVADO,2021.1
493,4e8987cc6c0888662f93ebd37d229bc0,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,7.2,APROVADO,2021.1
494,232051f9bcbf64bf1d451229657debd4,2000026,ENGENHARIA DE COMPUTAÇÃO,57679611,DCA0207,BANCO DE DADOS,0.0,REPROVADO,2021.1
495,426ec817d0fd727c6c6b2049ca507239,2000026,ENGENHARIA DE COMPUTAÇÃO,57678813,DCA1202,PROGRAMAÇÃO AVANÇADA,0.0,TRANCADO,2021.1
496,2f5e50d6522f9c09406e9166a0ca7c5c,2000026,ENGENHARIA DE COMPUTAÇÃO,57678812,DCA1202,PROGRAMAÇÃO AVANÇADA,0.0,CANCELADO,2021.1
497,b1f914ae967f94d0a44f0a8e71dedcf4,2000026,ENGENHARIA DE COMPUTAÇÃO,57678812,DCA1202,PROGRAMAÇÃO AVANÇADA,9.0,APROVADO,2021.1
498,1e4cde8c2a6a739bc58d1b2eb4c41c03,2000026,ENGENHARIA DE COMPUTAÇÃO,57678812,DCA1202,PROGRAMAÇÃO AVANÇADA,0.0,REPROVADO POR MÉDIA E POR FALTAS,2021.1
499,f7882409e9205adbb43d234b5f6f53e4,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,0.0,REPROVADO,2021.1
500,e4a24c941e0ac6c690befbbcb41cc664,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.6,APROVADO,2021.1
501,796f727e27215d4795a3c9a0b40e776e,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.8,APROVADO,2021.1
502,4697975f2c2c4208f9ba0234156085fb,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.7,APROVADO,2021.1
503,a078e6fd862b81d62a44aba6af70161f,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.6,APROVADO,2021.1
504,ddc77223c157b8eac0ce62bd4bcaa2a6,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.5,APROVADO,2021.1
505,7fdadb0b574ae4224d401159c7bafe58,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.7,APROVADO,2021.1
506,3453c02d19812dcc40195e0d455964eb,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.6,APROVADO,2021.1
507,f3a45048d70f10c25c704e2e017d18db,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.7,APROVADO,2021.1
508,120e3d854bdbbbd507326748305a65bc,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.8,APROVADO,2021.1
509,24d645e4c0f6f482f653ab9c7c094c35,2000026,ENGENHARIA DE COMPUTAÇÃO,57678824,DCA0131,CIÊNCIA DE DADOS,9.5,APROVADO,2021.1
1,a66001e4a84679f14109db2e6846d593,2000026,ENGENHARIA DE COMPUTAÇÃO,57689173,DCA0125,SISTEMAS DE TEMPO REAL,9.7,APROVADO,2021.2
2,c7519c24db7b2e2d0a1829376b7788bd,2000026,ENGENHARIA DE COMPUTAÇÃO,57689173,DCA0125,SISTEMAS DE TEMPO REAL,0.0,CANCELADO,2021.2
3,8a534db45ac573077562d7bcee452b47,2000026,ENGENHARIA DE COMPUTAÇÃO,57689173,DCA0125,SISTEMAS DE TEMPO REAL,0.0,REPROVADO,2021.2
4,f7025cc45c39d07aecfa291de487e56a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689173,DCA0125,SISTEMAS DE TEMPO REAL,10.0,APROVADO,2021.2
5,de326f304f0f044f4034feecaa6e0ca3,2000026,ENGENHARIA DE COMPUTAÇÃO,57689173,DCA0125,SISTEMAS DE TEMPO REAL,10.0,APROVADO,2021.2
6,f87d55e44beccbc49bfca7a93551acd2,2000026,ENGENHARIA DE COMPUTAÇÃO,57689173,DCA0125,SISTEMAS DE TEMPO REAL,10.0,APROVADO,2021.2
7,3c2b188df7718dcea95d664b0ee563f3,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,8.8,APROVADO,2021.2
8,62e11fb3f37acfb297595c2b45c9c935,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,0.0,CANCELADO,2021.2
9,b694a6ef3028c99a304589e12df97b16,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,9.7,APROVADO,2021.2
10,bf3e3c24191f79818c06dec48e5e7a3a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,9.7,APROVADO,2021.2
11,01bfe1af8833dd5773f31b5865a7fbff,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,9.3,APROVADO,2021.2
12,f0caed7798e4ccfbc2fe28b8674ed948,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,9.7,APROVADO,2021.2
13,8175716595d9f619bc94ac8d420047e0,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,7.3,APROVADO,2021.2
14,bfaaba19591df11b1b997038b2956ad8,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,10.0,APROVADO,2021.2
15,e5d5e7a4858e858eebc838fa32d8b5ad,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,8.5,APROVADO,2021.2
16,c96405aeeca81088d73eb6c15ca11d36,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,9.0,APROVADO,2021.2
17,4362a1513247d5273de1d4259c4f3dfa,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,5.7,APROVADO POR NOTA,2021.2
18,7f0c73a3eb66a1996be32efddf1bce27,2000026,ENGENHARIA DE COMPUTAÇÃO,57689162,DCA0108,SISTEMAS OPERACIONAIS,9.0,APROVADO,2021.2
19,261fa2e19a656db27c83a7360fbe767f,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,9.6,APROVADO,2021.2
20,10ce1a1785ee96723c6967f6ac1c1e39,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,0.0,CANCELADO,2021.2
21,8175716595d9f619bc94ac8d420047e0,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,1.3,REPROVADO,2021.2
22,e4f9f7df8d723f03fd96727ee0e82513,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,8.1,APROVADO,2021.2
23,bf3e3c24191f79818c06dec48e5e7a3a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,9.6,APROVADO,2021.2
24,ae78c7ca1d01b3d0036982cb87b5d2f5,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,8.7,APROVADO,2021.2
25,bc213861767d39a68307304bc9aee893,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,8.1,APROVADO,2021.2
26,f87d55e44beccbc49bfca7a93551acd2,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,8.7,APROVADO,2021.2
27,dd4dd392073c8bdc7fda4fdccb9d2c0f,2000026,ENGENHARIA DE COMPUTAÇÃO,57689170,DCA0119,SISTEMAS DIGITAIS,3.6,REPROVADO,2021.2
28,261fa2e19a656db27c83a7360fbe767f,2000026,ENGENHARIA DE COMPUTAÇÃO,57689165,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,6.2,APROVADO POR NOTA,2021.2
29,a9b8205bdaac75854b55099cd287720b,2000026,ENGENHARIA DE COMPUTAÇÃO,57689165,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,1.7,REPROVADO,2021.2
30,10ce1a1785ee96723c6967f6ac1c1e39,2000026,ENGENHARIA DE COMPUTAÇÃO,57689165,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,0.0,CANCELADO,2021.2
31,4362a1513247d5273de1d4259c4f3dfa,2000026,ENGENHARIA DE COMPUTAÇÃO,57689165,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,1.5,REPROVADO,2021.2
32,cded9b82c8ea7189cd3576eda69d257f,2000026,ENGENHARIA DE COMPUTAÇÃO,57689165,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,0.0,REPROVADO,2021.2
33,b694a6ef3028c99a304589e12df97b16,2000026,ENGENHARIA DE COMPUTAÇÃO,57689164,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,0.0,TRANCADO,2021.2
34,f0caed7798e4ccfbc2fe28b8674ed948,2000026,ENGENHARIA DE COMPUTAÇÃO,57689164,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,0.0,TRANCADO,2021.2
35,105f0675d7e059ad4bf5c5613e5a31aa,2000026,ENGENHARIA DE COMPUTAÇÃO,57689164,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,5.3,APROVADO POR NOTA,2021.2
36,e5d5e7a4858e858eebc838fa32d8b5ad,2000026,ENGENHARIA DE COMPUTAÇÃO,57689164,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,6.8,APROVADO POR NOTA,2021.2
37,01bfe1af8833dd5773f31b5865a7fbff,2000026,ENGENHARIA DE COMPUTAÇÃO,57689164,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,8.0,APROVADO,2021.2
38,c96405aeeca81088d73eb6c15ca11d36,2000026,ENGENHARIA DE COMPUTAÇÃO,57689164,DCA0110,MODELAGEM E ANÁLISE DE SISTEMAS DINÂMICOS,7.6,APROVADO,2021.2
39,3d8cdbb79e1b540e364db0c0c9cc9677,2000026,ENGENHARIA DE COMPUTAÇÃO,57689152,DCA0103,ANÁLISE DE SINAIS E SISTEMAS,0.0,TRANCADO,2021.2
40,014913faf0a48652a7db2ea2d9a4878c,2000026,ENGENHARIA DE COMPUTAÇÃO,57689152,DCA0103,ANÁLISE DE SINAIS E SISTEMAS,0.0,REPROVADO,2021.2
41,548e7317e9961480aef06169418d4935,2000026,ENGENHARIA DE COMPUTAÇÃO,57689153,DCA0103,ANÁLISE DE SINAIS E SISTEMAS,1.8,CANCELADO,2021.2
42,bef5e8f7f27d5a5d72b55012a042dfc3,2000026,ENGENHARIA DE COMPUTAÇÃO,57689153,DCA0103,ANÁLISE DE SINAIS E SISTEMAS,0.0,REPROVADO,2021.2
43,6b7bb25aa3b28ae5fce08bdc5a7fe5a1,2000026,ENGENHARIA DE COMPUTAÇÃO,57689153,DCA0103,ANÁLISE DE SINAIS E SISTEMAS,0.0,REPROVADO POR MÉDIA E POR FALTAS,2021.2
44,822f7acd9ce81fcfc52c3328ce407f13,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,0.0,CANCELADO,2021.2
45,906af2443f6aa372275af93fa9a59c34,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,6.7,APROVADO POR NOTA,2021.2
46,dd4dd392073c8bdc7fda4fdccb9d2c0f,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,7.0,APROVADO,2021.2
47,56a4f94a239a61bfa67b3139baafa702,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,3.3,REPROVADO POR MÉDIA E POR FALTAS,2021.2
48,7c2c5aad1cabdf45f4a86223f2e4facb,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,6.3,APROVADO POR NOTA,2021.2
49,dbab2cc9b9ceb904bc6274eb5ea8e12d,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,3.3,REPROVADO POR MÉDIA E POR FALTAS,2021.2
50,05fb48790c70d14af7feca23f1c02548,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,0.0,REPROVADO POR MÉDIA E POR FALTAS,2021.2
51,9af1cb50e6f751468ebee9b3ac62500b,2000026,ENGENHARIA DE COMPUTAÇÃO,57689158,DCA0105,TEORIA DE CIRCUITOS,2.0,REPROVADO POR MÉDIA E POR FALTAS,2021.2
52,0d5b608b2e18aa54a75553b70c24b10e,2000026,ENGENHARIA DE COMPUTAÇÃO,57689160,DCA0105,TEORIA DE CIRCUITOS,0.0,REPROVADO POR MÉDIA E POR FALTAS,2021.2
53,8175716595d9f619bc94ac8d420047e0,2000026,ENGENHARIA DE COMPUTAÇÃO,57689160,DCA0105,TEORIA DE CIRCUITOS,1.0,REPROVADO,2021.2
54,c08014deb8ca291eced92c59ba4b7573,2000026,ENGENHARIA DE COMPUTAÇÃO,57689160,DCA0105,TEORIA DE CIRCUITOS,0.0,REPROVADO POR MÉDIA E POR FALTAS,2021.2
55,3c2b188df7718dcea95d664b0ee563f3,2000026,ENGENHARIA DE COMPUTAÇÃO,57689160,DCA0105,TEORIA DE CIRCUITOS,1.0,REPROVADO,2021.2
56,5f481f510798f2724e3bfcf488f9cf03,2000026,ENGENHARIA DE COMPUTAÇÃO,57689160,DCA0105,TEORIA DE CIRCUITOS,1.0,REPROVADO POR MÉDIA E POR FALTAS,2021.2
57,eb9dc170d0ec60f8accdd50224cede0b,2000026,ENGENHARIA DE COMPUTAÇÃO,57689151,DCA0100,MATEMÁTICA DISCRETA,7.1,APROVADO,2021.2
58,3d8cdbb79e1b540e364db0c0c9cc9677,2000026,ENGENHARIA DE COMPUTAÇÃO,57689151,DCA0100,MATEMÁTICA DISCRETA,0.0,TRANCADO,2021.2
59,822f7acd9ce81fcfc52c3328ce407f13,2000026,ENGENHARIA DE COMPUTAÇÃO,57689151,DCA0100,MATEMÁTICA DISCRETA,0.0,CANCELADO,2021.2
60,906af2443f6aa372275af93fa9a59c34,2000026,ENGENHARIA DE COMPUTAÇÃO,57689151,DCA0100,MATEMÁTICA DISCRETA,9.8,APROVADO,2021.2
61,4a3537b3103395351292c8b4cd80ce0a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689151,DCA0100,MATEMÁTICA DISCRETA,9.1,APROVADO,2021.2
62,bfaaba19591df11b1b997038b2956ad8,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,0.0,DESISTENCIA,2021.2
63,b6d74fc4864ac36949b9f0902a7ee13c,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,0.0,DESISTENCIA,2021.2
64,3c2b188df7718dcea95d664b0ee563f3,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,5.6,APROVADO POR NOTA,2021.2
65,62e11fb3f37acfb297595c2b45c9c935,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,0.0,CANCELADO,2021.2
66,bf3e3c24191f79818c06dec48e5e7a3a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,7.1,APROVADO,2021.2
67,c7519c24db7b2e2d0a1829376b7788bd,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,0.0,CANCELADO,2021.2
68,f0caed7798e4ccfbc2fe28b8674ed948,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,5.0,APROVADO POR NOTA,2021.2
69,c96405aeeca81088d73eb6c15ca11d36,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,5.7,APROVADO POR NOTA,2021.2
70,de326f304f0f044f4034feecaa6e0ca3,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,7.8,APROVADO,2021.2
71,06fb17d8a371bdf2aca8c7bd6192f7fa,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,0.0,REPROVADO POR MÉDIA E POR FALTAS,2021.2
72,e5d5e7a4858e858eebc838fa32d8b5ad,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,5.7,APROVADO POR NOTA,2021.2
73,b694a6ef3028c99a304589e12df97b16,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,6.2,APROVADO POR NOTA,2021.2
74,906af2443f6aa372275af93fa9a59c34,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,6.2,APROVADO POR NOTA,2021.2
75,a9b8205bdaac75854b55099cd287720b,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,2.5,REPROVADO,2021.2
76,01bfe1af8833dd5773f31b5865a7fbff,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,6.0,APROVADO POR NOTA,2021.2
77,dd4dd392073c8bdc7fda4fdccb9d2c0f,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,2.1,REPROVADO POR MÉDIA E POR FALTAS,2021.2
78,f7025cc45c39d07aecfa291de487e56a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,6.3,APROVADO POR NOTA,2021.2
79,2eb7b2466a73988b6426ee75a6e1e683,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,1.4,REPROVADO POR MÉDIA E POR FALTAS,2021.2
80,8175716595d9f619bc94ac8d420047e0,2000026,ENGENHARIA DE COMPUTAÇÃO,57689167,DCA0115,OTIMIZAÇÃO DE SISTEMAS,0.7,REPROVADO POR MÉDIA E POR FALTAS,2021.2
81,0085092ce97f8c164c8f226053c4dbfd,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,7.5,APROVADO,2021.2
82,f87d55e44beccbc49bfca7a93551acd2,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,7.7,APROVADO,2021.2
83,1de0c0bc1f094f90dfab3eb4595df9e9,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,6.5,APROVADO POR NOTA,2021.2
84,a66001e4a84679f14109db2e6846d593,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,8.7,APROVADO,2021.2
85,f7025cc45c39d07aecfa291de487e56a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,10.0,APROVADO,2021.2
86,cc0753ac38da9a296320038397fcf332,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,6.2,APROVADO POR NOTA,2021.2
87,ce5bd6852d7a8da55af5302e82d836d8,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,7.2,APROVADO,2021.2
88,8a534db45ac573077562d7bcee452b47,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,5.5,REPROVADO POR NOTA,2021.2
89,bc213861767d39a68307304bc9aee893,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,8.3,APROVADO,2021.2
90,484ebb09f671fa568f31133b318bb871,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,5.8,APROVADO POR NOTA,2021.2
91,dc19be9dda9ca9d85107da64afdb3aba,2000026,ENGENHARIA DE COMPUTAÇÃO,57689198,DCA0216.0,SISTEMAS DE CONTROLE - TEORIA,5.7,APROVADO POR NOTA,2021.2
92,8a534db45ac573077562d7bcee452b47,2000026,ENGENHARIA DE COMPUTAÇÃO,57689199,DCA0216.1,SISTEMAS DE CONTROLE - LABORATÓRIO,8.7,APROVADO,2021.2
93,484ebb09f671fa568f31133b318bb871,2000026,ENGENHARIA DE COMPUTAÇÃO,57689199,DCA0216.1,SISTEMAS DE CONTROLE - LABORATÓRIO,8.3,APROVADO,2021.2
94,f87d55e44beccbc49bfca7a93551acd2,2000026,ENGENHARIA DE COMPUTAÇÃO,57689199,DCA0216.1,SISTEMAS DE CONTROLE - LABORATÓRIO,8.7,APROVADO,2021.2
95,1de0c0bc1f094f90dfab3eb4595df9e9,2000026,ENGENHARIA DE COMPUTAÇÃO,57689199,DCA0216.1,SISTEMAS DE CONTROLE - LABORATÓRIO,8.8,APROVADO,2021.2
96,f7025cc45c39d07aecfa291de487e56a,2000026,ENGENHARIA DE COMPUTAÇÃO,57689199,DCA0216.1,SISTEMAS DE CONTROLE - LABORATÓRIO,9.5,APROVADO,2021.2
97,ce5bd6852d7a8da55af5302e82d836d8,2000026,ENGENHARIA DE COMPUTAÇÃO,57689199,DCA0216.1,SISTEMAS DE CONTROLE - LABORATÓRIO,8.8,APROVADO,2021.2
98,bc213861767d39a68307304bc9aee893,2000026,ENGENHARIA DE COMPUTAÇÃO,57689199,DCA0216.1,SISTEMAS DE CONTROLE - LABORATÓRIO,8.7,APROVADO,2021.2
